User ID,Ticket ID,Opened Date,Priority,First Response Time,First Response Date,Resolution Time,Resolved Date,Status,Subject,Happiness Rating
40,INC-2691,2022-12-15 11:07:00,Low,701.72,2022-12-15 22:48:43.200000,891.28,2022-12-16 01:58:16.799999999,Closed,Permission Installation Sort Patch Expiration Restore Search Functionality.,Neutral
284,INC-2692,2022-12-15 20:31:00,Medium,12.9,2022-12-15 20:43:54,3758.77,2022-12-18 11:09:46.200000,Closed,Label Trace Audio Update License.,Neutral
73,INC-2693,2022-12-15 21:10:00,High,17.9,2022-12-15 21:27:54,43.629999999999995,2022-12-15 21:53:37.799999999,Closed,Log Profile Update Authentication.,Happy
77,INC-2694,2022-12-15 20:57:00,Low,837.95,2022-12-16 10:54:57,1024.53,2022-12-16 14:01:31.799999999,Closed,Backup Output Profile Download Radio button.,Happy
73,INC-2695,2022-12-15 14:17:00,Low,5.57,2022-12-15 14:22:34.200000,19.42,2022-12-15 14:36:25.200000,Closed,Update Option Refund Alert Error message Customization.,Happy
123,INC-2696,2022-12-15 19:46:00,Low,337.6,2022-12-16 01:23:36,389.99,2022-12-16 02:15:59.400000,Closed,Domain Label Not working Migration Problem Broken Domain Field.,Happy
285,INC-2697,2022-12-15 23:09:00,High,337.47,2022-12-16 04:46:28.200000,390.24,2022-12-16 05:39:14.400000,Closed,Firewall Authentication Audio Dropdown Exception.,Neutral
88,INC-2698,2022-12-15 21:16:00,Low,170.27,2022-12-16 00:06:16.200000,201.48000000000002,2022-12-16 00:37:28.800000,Closed,Search Pagination Glitch.,Unhappy
81,INC-2699,2022-12-15 10:18:00,High,90.51,2022-12-15 11:48:30.600000,148.71,2022-12-15 12:46:42.600000,Closed,Error Lag DNS Failed Domain Broken.,Happy
218,INC-2700,2022-12-15 00:21:00,High,104.33,2022-12-15 02:05:19.800000,154.51999999999998,2022-12-15 02:55:31.199999999,Closed,Glitch Chargeback Bug Glitch Password Option.,Happy
74,INC-2701,2022-12-15 06:09:00,Medium,462.51,2022-12-15 13:51:30.600000,821.65,2022-12-15 19:50:39,Closed,Textarea Checkbox Account Radio button Installation Link.,Unhappy
76,INC-2702,2022-12-15 12:37:00,Low,9.62,2022-12-15 12:46:37.199999999,765.58,2022-12-16 01:22:34.800000,Closed,Preference Button Customization Document DNS.,Happy
214,INC-2703,2022-12-15 21:43:00,Low,4.85,2022-12-15 21:47:51,49.97,2022-12-15 22:32:58.200000,Closed,Option File Plan Update Malfunction Refund.,Neutral
29,INC-2704,2022-12-15 01:05:00,Medium,327.42,2022-12-15 06:32:25.200000,1600.8600000000001,2022-12-16 03:45:51.600000,Closed,Slow Problem User Setting Select.,Happy
49,INC-2705,2022-12-15 17:36:00,High,20.87,2022-12-15 17:56:52.200000,976.6,2022-12-16 09:52:36,Closed,Unresponsive Authorization Password Freeze License.,Neutral
118,INC-2706,2022-12-16 10:36:00,Low,2631.9,2022-12-18 06:27:54,2689.53,2022-12-18 07:25:31.800000,Closed,Security Exception Restore Upgrade.,Neutral
257,INC-2707,2022-12-16 10:02:00,Medium,242.85,2022-12-16 14:04:51,1669.4699999999998,2022-12-17 13:51:28.199999999,Closed,Patch Freeze Problem.,Neutral
180,INC-2708,2022-12-16 00:49:00,Low,30.66,2022-12-16 01:19:39.600000,76.09,2022-12-16 02:05:05.400000,Closed,Error Handling Configuration Error message Profile Bug Radio button.,Happy
175,INC-2709,2022-12-16 03:13:00,Medium,184.16,2022-12-16 06:17:09.600000,1143.23,2022-12-16 22:16:13.800000,Closed,Upgrade Log User Freeze Feature Slow Issue.,Happy
230,INC-2710,2022-12-16 10:25:00,High,241.94,2022-12-16 14:26:56.400000,1417.45,2022-12-17 10:02:27,Closed,Textarea Error Broken Log.,Unhappy
85,INC-2711,2022-12-16 07:48:00,Low,70.06,2022-12-16 08:58:03.600000,130.91,2022-12-16 09:58:54.599999999,Closed,Compatibility Filter Authentication Firewall Migration.,Happy
77,INC-2712,2022-12-16 13:38:00,Low,29.22,2022-12-16 14:07:13.199999999,59.730000000000004,2022-12-16 14:37:43.800000,Closed,Glitch Profile Migration Offline Database.,Happy
81,INC-2713,2022-12-16 22:34:00,Low,17.64,2022-12-16 22:51:38.400000,35.46,2022-12-16 23:09:27.600000,Closed,Dropdown Search Functionality Sort Down.,Happy
141,INC-2714,2022-12-16 00:10:00,High,42.04,2022-12-16 00:52:02.400000,7052.04,2022-12-20 21:42:02.400000,Closed,Security Attachment Profile Malfunction.,Happy
176,INC-2715,2022-12-16 03:24:00,Medium,24.8,2022-12-16 03:48:48,256.44,2022-12-16 07:40:26.400000,Closed,Pricing Functionality Crash Form.,Happy
134,INC-2716,2022-12-16 02:19:00,High,130.84,2022-12-16 04:29:50.400000,920.9100000000001,2022-12-16 17:39:54.600000,Closed,Authorization Navigation Update Upload Text button Authorization.,Neutral
237,INC-2717,2022-12-16 10:51:00,Low,1008.51,2022-12-17 03:39:30.600000,1325.06,2022-12-17 08:56:03.599999999,Closed,Expiration Link Update Unresponsive Audio File Compatibility.,Happy
279,INC-2718,2022-12-16 16:04:00,Medium,290.56,2022-12-16 20:54:33.599999999,393.90999999999997,2022-12-16 22:37:54.600000,Closed,Firewall Debug Video Pagination Design.,Happy
120,INC-2719,2022-12-16 20:59:00,Low,268.27,2022-12-17 01:27:16.199999999,495.51,2022-12-17 05:14:30.600000,Closed,Failed Form Label Upgrade Sort.,Unhappy
264,INC-2720,2022-12-16 21:46:00,High,333.47,2022-12-17 03:19:28.200000,472.77000000000004,2022-12-17 05:38:46.200000,Closed,Preference Invoice Alert Button Broken Patch.,Unhappy
229,INC-2721,2022-12-16 04:22:00,High,112.03,2022-12-16 06:14:01.800000,130.15,2022-12-16 06:32:09,Closed,Label Output Checkbox License Password.,Neutral
213,INC-2722,2022-12-16 04:18:00,Low,146.07,2022-12-16 06:44:04.199999999,255.8,2022-12-16 08:33:48,Closed,Access Domain Not working Log Configuration.,Neutral
293,INC-2723,2022-12-16 06:26:00,Low,69.04,2022-12-16 07:35:02.400000,121.61000000000001,2022-12-16 08:27:36.600000,Closed,Invoice Plan Button Permission Security Down.,Happy
2,INC-2724,2022-12-16 22:57:00,Medium,75.1,2022-12-17 00:12:06,127.02,2022-12-17 01:04:01.200000,Closed,Cancellation Radio button Domain Video.,Unhappy
180,INC-2725,2022-12-17 04:04:00,High,263.95,2022-12-17 08:27:57,513.11,2022-12-17 12:37:06.600000,Closed,Menu Plan Pagination Lag.,Happy
37,INC-2726,2022-12-17 09:17:00,Medium,36.54,2022-12-17 09:53:32.400000,3977.82,2022-12-20 03:34:49.200000,Closed,Exception File Backup Installation Server.,Happy
31,INC-2727,2022-12-17 00:40:00,High,49.24,2022-12-17 01:29:14.400000,83.42,2022-12-17 02:03:25.200000,Closed,Layout Patch Dropdown Migration Malfunction.,Happy
119,INC-2728,2022-12-18 13:28:00,High,220.64,2022-12-18 17:08:38.400000,3846.08,2022-12-21 05:34:04.800000,Closed,Input Slow Unresponsive Warning Input.,Unhappy
171,INC-2729,2022-12-19 23:32:00,High,923.5,2022-12-20 14:55:30,7932.82,2022-12-25 11:44:49.199999999,Closed,Preference Cancellation Authentication Hosting.,Happy
138,INC-2730,2022-12-19 20:03:00,Low,15.39,2022-12-19 20:18:23.400000,328.99,2022-12-20 01:31:59.400000,Closed,Error Update Setting.,Happy
298,INC-2731,2022-12-19 03:21:00,High,97.85,2022-12-19 04:58:51,364.59000000000003,2022-12-19 09:25:35.400000,Closed,Crash Interface Preference Not working.,Happy
285,INC-2732,2022-12-19 01:36:00,High,44.41,2022-12-19 02:20:24.600000,81.47,2022-12-19 02:57:28.200000,Closed,Upgrade Log Menu Layout.,Unhappy
38,INC-2733,2022-12-19 18:17:00,High,16.95,2022-12-19 18:33:57,2440.1299999999997,2022-12-21 10:57:07.800000,Closed,Search Restore Text button Error Alert Form.,Neutral
233,INC-2734,2022-12-19 04:58:00,Low,1006.32,2022-12-19 21:44:19.200000,4576.45,2022-12-22 09:14:27,Closed,Upload Form Offline Radio button Plan Installation Image.,Happy
177,INC-2735,2022-12-19 06:48:00,High,0.18,2022-12-19 06:48:10.799999999,4.01,2022-12-19 06:52:00.600000,Closed,Attachment Freeze Trace Installation Unresponsive Migration Usability.,Happy
157,INC-2736,2022-12-19 14:22:00,High,2389.27,2022-12-21 06:11:16.200000,2733.42,2022-12-21 11:55:25.200000,Closed,Code Document Issue Bug Offline Permission Renewal.,Happy
53,INC-2737,2022-12-19 19:26:00,High,25.94,2022-12-19 19:51:56.400000,55.370000000000005,2022-12-19 20:21:22.200000,Closed,Restore Download Plan Down Search Subscription Restore.,Happy
222,INC-2738,2022-12-19 19:45:00,Medium,56.99,2022-12-19 20:41:59.400000,289.82,2022-12-20 00:34:49.200000,Closed,Crash Option Select Trace Form Restore Unresponsive.,Happy
164,INC-2739,2022-12-19 02:46:00,Low,53.8,2022-12-19 03:39:48,54.48,2022-12-19 03:40:28.799999999,Closed,Video Feature IP Address Configuration Sort Authentication Glitch Pagination.,Happy
7,INC-2740,2022-12-19 15:49:00,High,3815.35,2022-12-22 07:24:21,3841.0699999999997,2022-12-22 07:50:04.199999999,Closed,Offline Payment Not working Restore Video License Design Image.,Happy
204,INC-2741,2022-12-19 16:28:00,Medium,24.71,2022-12-19 16:52:42.600000,42.89,2022-12-19 17:10:53.400000,Closed,Installation Configuration Upload Download Firewall Glitch Restore.,Neutral
107,INC-2742,2022-12-19 09:58:00,Low,21.01,2022-12-19 10:19:00.600000,51.86,2022-12-19 10:49:51.600000,Closed,Design Radio button Download File Unresponsive.,Neutral
55,INC-2743,2022-12-19 09:31:00,High,50.96,2022-12-19 10:21:57.600000,387.21,2022-12-19 15:58:12.600000,Closed,Error Handling Access Expiration Server.,Neutral
112,INC-2744,2022-12-19 09:38:00,Medium,330.31,2022-12-19 15:08:18.600000,1356.08,2022-12-20 08:14:04.799999999,Closed,Renewal Authentication Crash Code Interface Dropdown Button.,Happy
47,INC-2745,2022-12-19 18:20:00,Low,1529.25,2022-12-20 19:49:15,1671.84,2022-12-20 22:11:50.400000,Closed,Compatibility Form Checkbox Patch Crash Firewall Layout.,Happy
221,INC-2746,2022-12-19 11:10:00,Medium,1.05,2022-12-19 11:11:03,949.56,2022-12-20 02:59:33.600000,Closed,Debug Cancellation Plan Chargeback Glitch Access.,Neutral
61,INC-2747,2022-12-19 23:22:00,Low,3.51,2022-12-19 23:25:30.600000,2968.05,2022-12-22 00:50:03,Closed,Dropdown Setting Pagination Expiration Exception.,Neutral
208,INC-2748,2022-12-20 05:23:00,Medium,47.94,2022-12-20 06:10:56.399999999,102.08,2022-12-20 07:05:04.800000,Closed,Authentication Account Error handling.,Neutral
59,INC-2749,2022-12-20 06:30:00,Low,58.39,2022-12-20 07:28:23.400000,1318.76,2022-12-21 04:28:45.600000,Closed,Error Message Subscription Domain Freeze Down.,Happy
139,INC-2750,2022-12-20 20:26:00,Medium,18.75,2022-12-20 20:44:45,75.42,2022-12-20 21:41:25.200000,Closed,Profile Hosting Security Crash Permission Offline Bug.,Neutral
228,INC-2751,2022-12-20 11:33:00,Low,25.75,2022-12-20 11:58:45,53.519999999999996,2022-12-20 12:26:31.200000,Closed,Migration Document Subscription Document Restore Access Hosting.,Neutral
164,INC-2752,2022-12-20 00:24:00,High,54.64,2022-12-20 01:18:38.400000,240.85000000000002,2022-12-20 04:24:51,Closed,Dropdown Server Pagination Output Migration.,Happy
27,INC-2753,2022-12-20 14:01:00,Medium,21.19,2022-12-20 14:22:11.400000,247.35,2022-12-20 18:08:21,Closed,Audio Slow Slow Warning File.,Neutral
258,INC-2754,2022-12-20 04:46:00,Medium,94.83,2022-12-20 06:20:49.800000,127.78999999999999,2022-12-20 06:53:47.400000,Closed,Error Restore Checkbox Unresponsive Filter Authorization.,Happy
244,INC-2755,2022-12-20 16:14:00,High,85.9,2022-12-20 17:39:54,109.21000000000001,2022-12-20 18:03:12.600000,Closed,Problem Debug Configuration Backup.,Neutral
90,INC-2756,2022-12-20 07:33:00,Medium,254.17,2022-12-20 11:47:10.199999999,725.97,2022-12-20 19:38:58.200000,Closed,Migration Billing Compatibility Backup Integration Alert.,Neutral
21,INC-2757,2022-12-20 04:46:00,High,182.53,2022-12-20 07:48:31.800000,222.24,2022-12-20 08:28:14.400000,Closed,Dropdown Configuration Authorization Access.,Happy
96,INC-2758,2022-12-20 02:09:00,Medium,34.23,2022-12-20 02:43:13.799999999,76.24,2022-12-20 03:25:14.400000,Closed,Update Migration Menu Link Image Video.,Happy
41,INC-2759,2022-12-20 19:47:00,High,42.74,2022-12-20 20:29:44.400000,3700.33,2022-12-23 09:27:19.800000,Closed,Debug Video Payment Preference Bug Setting Authentication.,Happy
221,INC-2760,2022-12-20 21:37:00,Medium,128.45,2022-12-20 23:45:26.999999999,193.06,2022-12-21 00:50:03.600000,Closed,Unresponsive Malfunction Migration Menu Video.,Happy
41,INC-2761,2022-12-20 19:53:00,Medium,215.95,2022-12-20 23:28:57,230.41,2022-12-20 23:43:24.600000,Closed,Image Firewall Exception Expiration Option Code.,Happy
203,INC-2762,2022-12-20 09:43:00,Medium,210.69,2022-12-20 13:13:41.400000,226.43,2022-12-20 13:29:25.800000,Closed,Not Working Issue Button IP Address Option Usability Update.,Happy
215,INC-2763,2022-12-20 20:49:00,Medium,37.61,2022-12-20 21:26:36.600000,1355.05,2022-12-21 19:24:03,Closed,Failed Billing Patch.,Unhappy
44,INC-2764,2022-12-20 18:47:00,Low,9.46,2022-12-20 18:56:27.600000,7005.64,2022-12-25 15:32:38.400000,Closed,Functionality Document Migration Exception Text button Authentication Cancellation.,Neutral
13,INC-2765,2022-12-20 15:40:00,Low,268.53,2022-12-20 20:08:31.800000,1587.29,2022-12-21 18:07:17.400000,Closed,Dns Output Trace Expiration Warning Download IP Address Firewall.,Neutral
172,INC-2766,2022-12-20 16:23:00,Medium,144.56,2022-12-20 18:47:33.600000,405.2,2022-12-20 23:08:12,Closed,Pagination Image Glitch File Failed Pricing.,Neutral
172,INC-2767,2022-12-20 12:33:00,Medium,218.98,2022-12-20 16:11:58.800000,246.47,2022-12-20 16:39:28.200000,Closed,Dns Customization Menu File.,Unhappy
119,INC-2768,2022-12-20 03:34:00,Low,211.61,2022-12-20 07:05:36.600000,262.68,2022-12-20 07:56:40.800000,Closed,Chargeback Error message Backup Sort Warning Alert Video Warning.,Unhappy
289,INC-2769,2022-12-20 18:48:00,Medium,203.76,2022-12-20 22:11:45.599999999,307.59,2022-12-20 23:55:35.399999999,Closed,Field Filter Error Select Plan Navigation.,Happy
215,INC-2770,2022-12-21 23:59:00,Medium,161.83,2022-12-22 02:40:49.800000,180.71,2022-12-22 02:59:42.600000,Closed,Failed Error message Attachment Image Option.,Happy
55,INC-2771,2022-12-21 08:32:00,Low,50.15,2022-12-21 09:22:09,69.31,2022-12-21 09:41:18.600000,Closed,Audio Freeze Form Not working Dropdown.,Neutral
246,INC-2772,2022-12-21 12:41:00,Medium,3.54,2022-12-21 12:44:32.400000,92.11,2022-12-21 14:13:06.600000,Closed,Field Payment Error handling Dropdown.,Happy
37,INC-2773,2022-12-21 11:43:00,Medium,30.23,2022-12-21 12:13:13.800000,34.93,2022-12-21 12:17:55.800000,Closed,Security Video Expiration Access Text button Integration.,Neutral
216,INC-2774,2022-12-21 04:18:00,Low,11.33,2022-12-21 04:29:19.800000,897.5400000000001,2022-12-21 19:15:32.400000,Closed,Label Restore Restore.,Happy
66,INC-2775,2022-12-21 14:17:00,High,340.04,2022-12-21 19:57:02.400000,391.26,2022-12-21 20:48:15.600000,Closed,Cancellation Text button Down Slow Form Freeze Broken.,Happy
159,INC-2776,2022-12-21 13:30:00,High,38.76,2022-12-21 14:08:45.600000,213.95999999999998,2022-12-21 17:03:57.599999999,Closed,Password Sort Button TextArea Installation Unresponsive.,Neutral
233,INC-2777,2022-12-21 17:00:00,Medium,21.91,2022-12-21 17:21:54.600000,349.11,2022-12-21 22:49:06.600000,Closed,Label Upgrade Integration Warning Security Attachment.,Happy
213,INC-2778,2022-12-21 11:49:00,Medium,14.59,2022-12-21 12:03:35.400000,88.71000000000001,2022-12-21 13:17:42.600000,Closed,Label Expiration TextArea Update Compatibility.,Happy
105,INC-2779,2022-12-21 16:53:00,High,258.55,2022-12-21 21:11:33,406.23,2022-12-21 23:39:13.800000,Closed,Interface Pricing Dropdown Billing Error message Access Video.,Happy
251,INC-2780,2022-12-21 23:16:00,Medium,65.79,2022-12-22 00:21:47.400000,415.18,2022-12-22 06:11:10.800000,Closed,Field Design Refund License Interface Dropdown Account.,Happy
298,INC-2781,2022-12-21 21:10:00,Medium,1058.66,2022-12-22 14:48:39.600000,2325.66,2022-12-23 11:55:39.599999999,Closed,Audio Installation Video Glitch Restore Pricing Database.,Unhappy
159,INC-2782,2022-12-21 05:40:00,Low,17.56,2022-12-21 05:57:33.599999999,42.86,2022-12-21 06:22:51.600000,Closed,Pricing Migration DNS Input Menu.,Happy
62,INC-2783,2022-12-21 20:16:00,Medium,297.54,2022-12-22 01:13:32.400000,411.53000000000003,2022-12-22 03:07:31.800000,Closed,User Freeze Lag Hosting.,Neutral
126,INC-2784,2022-12-21 04:40:00,High,19.78,2022-12-21 04:59:46.800000,26.01,2022-12-21 05:06:00.600000,Closed,Customization Input Pricing Upgrade Issue.,Happy
290,INC-2785,2022-12-21 07:04:00,High,129.01,2022-12-21 09:13:00.599999999,157.48999999999998,2022-12-21 09:41:29.400000,Closed,Profile Installation Migration Log Pricing Server.,Happy
166,INC-2786,2022-12-21 08:34:00,High,26.26,2022-12-21 09:00:15.600000,3147.3,2022-12-23 13:01:18,Closed,Log File Sort Lag Search Trace Layout Freeze.,Happy
174,INC-2787,2022-12-21 15:12:00,High,341.27,2022-12-21 20:53:16.199999999,681.25,2022-12-22 02:33:15,Closed,Cancellation Authentication Authentication Payment Unresponsive TextArea Migration.,Happy
22,INC-2788,2022-12-21 18:46:00,Low,151.04,2022-12-21 21:17:02.400000,158.01999999999998,2022-12-21 21:24:01.199999999,Closed,Preference Patch Video Server Setting Malfunction Feature Navigation.,Happy
113,INC-2789,2022-12-21 16:38:00,Low,44.27,2022-12-21 17:22:16.200000,266.54,2022-12-21 21:04:32.400000,Closed,Invoice Authentication Usability Navigation Error Pagination.,Happy
109,INC-2790,2022-12-21 13:14:00,High,9.02,2022-12-21 13:23:01.199999999,221.23000000000002,2022-12-21 16:55:13.800000,Closed,Design Broken Code Sort Link.,Happy
153,INC-2791,2022-12-21 14:32:00,High,7007.22,2022-12-26 11:19:13.200000,7359.0,2022-12-26 17:11:00,Closed,Migration Input Account Offline Layout Hosting.,Happy
289,INC-2792,2022-12-21 20:09:00,High,325.72,2022-12-22 01:34:43.200000,4337.5,2022-12-24 20:26:30,Closed,Usability Debug Document Dropdown Image Log License Text button.,Happy
75,INC-2793,2022-12-22 03:36:00,High,338.25,2022-12-22 09:14:15,350.21,2022-12-22 09:26:12.600000,Closed,Search Plan Authentication Error.,Happy
282,INC-2794,2022-12-22 00:02:00,High,101.2,2022-12-22 01:43:12,126.44,2022-12-22 02:08:26.400000,Closed,Button Usability Authorization Option.,Unhappy
76,INC-2795,2022-12-22 18:23:00,Medium,144.43,2022-12-22 20:47:25.800000,153.1,2022-12-22 20:56:06,Closed,Configuration Navigation Upgrade Patch Integration.,Neutral
288,INC-2796,2022-12-22 06:38:00,High,97.04,2022-12-22 08:15:02.400000,169.69,2022-12-22 09:27:41.400000,Closed,Trace Document Unresponsive Video Integration Invoice User.,Unhappy
223,INC-2797,2022-12-22 10:48:00,High,75.58,2022-12-22 12:03:34.800000,104.55,2022-12-22 12:32:33,Closed,File Not working Issue Customization Backup Setting.,Happy
293,INC-2798,2022-12-22 06:34:00,High,10.1,2022-12-22 06:44:06,1185.04,2022-12-23 02:19:02.400000,Closed,Broken Layout Image Compatibility Malfunction Video.,Happy
5,INC-2799,2022-12-22 00:21:00,High,114.99,2022-12-22 02:15:59.400000,705.29,2022-12-22 12:06:17.399999999,Closed,Ip Address Broken Configuration Layout Permission.,Unhappy
112,INC-2800,2022-12-22 07:17:00,Medium,43.43,2022-12-22 08:00:25.800000,1657.53,2022-12-23 10:54:31.800000,Closed,Freeze Patch Billing Option.,Neutral
109,INC-2801,2022-12-22 08:28:00,Urgent,53.11,2022-12-22 09:21:06.600000,371.84000000000003,2022-12-22 14:39:50.400000,Closed,Log Upload Not working Log Account Label.,Happy
168,INC-2802,2022-12-22 07:41:00,Low,277.36,2022-12-22 12:18:21.600000,306.93,2022-12-22 12:47:55.800000,Closed,Lag Customization Preference Database Server Usability Feature.,Happy
228,INC-2803,2022-12-22 11:36:00,High,23.93,2022-12-22 11:59:55.800000,78.07,2022-12-22 12:54:04.200000,Closed,Design Field Invoice Field Trace Failed.,Happy
204,INC-2804,2022-12-22 22:13:00,Medium,15.48,2022-12-22 22:28:28.800000,3467.43,2022-12-25 08:00:25.800000,Closed,Error Message Audio IP Address.,Neutral
201,INC-2805,2022-12-22 14:31:00,Low,19.41,2022-12-22 14:50:24.600000,2570.6,2022-12-24 09:21:36,Closed,Audio Menu Bug Button.,Happy
48,INC-2806,2022-12-22 17:11:00,Low,4.66,2022-12-22 17:15:39.600000,286.19,2022-12-22 21:57:11.400000,Closed,Input Customization Error Select User Freeze Problem.,Happy
257,INC-2807,2022-12-22 14:09:00,Low,89.8,2022-12-22 15:38:48,295.99,2022-12-22 19:04:59.400000,Closed,Usability Billing Input Feature Code Customization Exception.,Happy
222,INC-2808,2022-12-22 14:16:00,High,12.77,2022-12-22 14:28:46.199999999,896.75,2022-12-23 05:12:45,Closed,Customization Backup Setting.,Neutral
292,INC-2809,2022-12-22 17:00:00,Medium,423.39,2022-12-23 00:03:23.399999999,7430.530000000001,2022-12-27 20:50:31.800000,Closed,Functionality Compatibility Pricing Layout Radio button Update User.,Neutral
216,INC-2810,2022-12-22 07:01:00,High,351.79,2022-12-22 12:52:47.400000,583.61,2022-12-22 16:44:36.600000,Closed,Error Message Link User Filter Billing File IP Address.,Happy
171,INC-2811,2022-12-22 17:59:00,High,317.95,2022-12-22 23:16:57,1557.1000000000001,2022-12-23 19:56:06,Closed,Billing Offline Password Error Pagination Account.,Neutral
73,INC-2812,2022-12-22 04:42:00,High,43.02,2022-12-22 05:25:01.200000,203.93,2022-12-22 08:05:55.800000,Closed,Domain Customization Pricing Dropdown Hosting.,Happy
124,INC-2813,2022-12-22 20:45:00,Low,49.44,2022-12-22 21:34:26.399999999,83.78999999999999,2022-12-22 22:08:47.400000,Closed,Code Design Warning Functionality.,Happy
95,INC-2814,2022-12-22 14:39:00,Low,46.38,2022-12-22 15:25:22.800000,85.2,2022-12-22 16:04:12,Closed,Installation Text button Navigation Cancellation Bug Menu Form.,Happy
129,INC-2815,2022-12-22 20:51:00,Medium,21.62,2022-12-22 21:12:37.200000,263.4,2022-12-23 01:14:23.999999999,Closed,License Cancellation Exception Attachment Customization Debug Functionality.,Neutral
34,INC-2816,2022-12-22 11:36:00,High,140.82,2022-12-22 13:56:49.199999999,183.51,2022-12-22 14:39:30.599999999,Closed,Alert Image Profile Search Update.,Neutral
112,INC-2817,2022-12-22 13:16:00,Medium,357.0,2022-12-22 19:13:00,388.26,2022-12-22 19:44:15.600000,Closed,Input Offline Glitch Error message User Unresponsive Dropdown Alert.,Neutral
265,INC-2818,2022-12-22 19:18:00,Low,323.28,2022-12-23 00:41:16.800000,356.78,2022-12-23 01:14:46.800000,Closed,Alert Freeze Sort Feature.,Happy
54,INC-2819,2022-12-23 15:24:00,Medium,311.37,2022-12-23 20:35:22.200000,343.62,2022-12-23 21:07:37.200000,Closed,Error Message Menu Setting Access Database.,Happy
256,INC-2820,2022-12-23 21:26:00,Medium,1.8,2022-12-23 21:27:48,40.8,2022-12-23 22:06:48,Closed,Restore Error message Log Checkbox.,Happy
273,INC-2821,2022-12-23 07:08:00,High,217.52,2022-12-23 10:45:31.200000,1182.91,2022-12-24 02:50:54.600000,Closed,Payment Down Log IP Address Firewall DNS.,Happy
176,INC-2822,2022-12-23 13:05:00,High,211.0,2022-12-23 16:36:00,258.90999999999997,2022-12-23 17:23:54.599999999,Closed,Issue Migration Input.,Happy
252,INC-2823,2022-12-23 20:36:00,High,116.04,2022-12-23 22:32:02.400000,156.41,2022-12-23 23:12:24.600000,Closed,Offline Lag Trace Server Expiration Error handling Slow.,Neutral
46,INC-2824,2022-12-23 02:52:00,Low,264.89,2022-12-23 07:16:53.400000,2597.0,2022-12-24 22:09:00,Closed,Form Expiration Profile Select Setting.,Happy
16,INC-2825,2022-12-23 09:08:00,Low,235.08,2022-12-23 13:03:04.800000,1571.82,2022-12-24 11:19:49.200000,Closed,Freeze Issue Interface.,Neutral
13,INC-2826,2022-12-23 04:23:00,Medium,312.27,2022-12-23 09:35:16.199999999,415.59,2022-12-23 11:18:35.399999999,Closed,Subscription Renewal Crash File Failed.,Happy
72,INC-2827,2022-12-23 00:24:00,Low,852.45,2022-12-23 14:36:27,895.46,2022-12-23 15:19:27.600000,Closed,Authentication Image Security.,Happy
73,INC-2828,2022-12-23 07:36:00,Low,7.27,2022-12-23 07:43:16.200000,762.73,2022-12-23 20:18:43.800000,Closed,Link Crash Authentication Interface.,Happy
226,INC-2829,2022-12-23 20:02:00,Low,160.04,2022-12-23 22:42:02.400000,208.28,2022-12-23 23:30:16.800000,Closed,License Preference Update Payment TextArea Attachment.,Neutral
31,INC-2830,2022-12-23 07:42:00,Medium,855.72,2022-12-23 21:57:43.200000,1122.8600000000001,2022-12-24 02:24:51.600000,Closed,Backup Label License Permission.,Happy
206,INC-2831,2022-12-23 16:13:00,High,354.0,2022-12-23 22:07:00,539.13,2022-12-24 01:12:07.800000,Closed,Installation Expiration Expiration Lag Usability.,Unhappy
168,INC-2832,2022-12-23 14:12:00,High,227.77,2022-12-23 17:59:46.200000,803.6899999999999,2022-12-24 03:35:41.399999999,Closed,Alert Functionality Billing Authorization Navigation Error handling Text button.,Unhappy
180,INC-2833,2022-12-23 02:37:00,Medium,334.96,2022-12-23 08:11:57.600000,353.53999999999996,2022-12-23 08:30:32.399999999,Closed,Form Trace Profile Field Functionality Expiration.,Happy
201,INC-2834,2022-12-23 06:29:00,High,205.51,2022-12-23 09:54:30.599999999,214.73,2022-12-23 10:03:43.800000,Closed,Image Payment Radio button Pricing Malfunction Interface.,Neutral
255,INC-2835,2022-12-23 15:35:00,Medium,152.58,2022-12-23 18:07:34.800000,947.49,2022-12-24 07:22:29.400000,Closed,Problem Not working Plan Text button.,Unhappy
169,INC-2836,2022-12-23 05:56:00,Low,57.36,2022-12-23 06:53:21.600000,3654.44,2022-12-25 18:50:26.400000,Closed,Hosting Log File.,Happy
152,INC-2837,2022-12-23 16:23:00,Medium,135.5,2022-12-23 18:38:30,154.43,2022-12-23 18:57:25.800000,Closed,Textarea Access Pagination Not working Text button.,Happy
81,INC-2838,2022-12-24 09:05:00,Medium,232.25,2022-12-24 12:57:15,262.78,2022-12-24 13:27:46.800000,Closed,Trace Output Preference Profile Offline.,Happy
112,INC-2839,2022-12-24 22:41:00,Urgent,1135.06,2022-12-25 17:36:03.599999999,1360.78,2022-12-25 21:21:46.800000,Closed,Upgrade Expiration Exception Not working Slow Failed Bug Document.,Neutral
134,INC-2840,2022-12-25 22:33:00,Low,53.46,2022-12-25 23:26:27.600000,301.23,2022-12-26 03:34:13.800000,Closed,Trace Field Design Audio Crash License Broken.,Neutral
166,INC-2841,2022-12-25 21:50:00,Medium,747.73,2022-12-26 10:17:43.800000,1319.46,2022-12-26 19:49:27.600000,Closed,Upgrade Checkbox Warning Broken Integration Select Error handling.,Happy
